,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary_high,salary_low,salary_medium
11546,0.24,0.56,4,281,7,0,0,0,0,0,1
11560,0.2,0.6,5,261,8,0,0,0,0,0,1
11561,0.73,0.56,3,245,8,0,0,0,0,0,1
11565,0.96,0.97,6,137,10,0,0,0,0,1,0
11579,0.53,0.99,3,223,10,0,0,0,0,1,0
11586,0.65,0.55,3,156,5,0,0,0,0,1,0
11590,0.82,0.65,5,178,7,1,0,0,0,0,1
11593,0.65,0.85,4,172,3,0,0,0,0,0,1
11598,0.76,0.72,3,263,3,0,0,0,0,0,1
11599,0.64,0.67,2,223,3,0,0,0,0,0,1
11619,0.57,0.91,4,224,10,0,0,0,0,0,1
11626,0.34,0.46,3,155,10,0,0,0,0,0,1
11628,0.57,0.75,4,249,10,0,0,0,0,0,1
11637,0.94,0.64,5,247,10,0,0,0,0,0,1
11638,0.91,0.61,4,135,10,0,0,0,0,0,1
11640,0.51,0.52,3,188,3,0,0,0,1,0,0
11641,0.22,0.7,4,159,5,0,0,0,0,1,0
11643,0.2,0.68,5,167,7,0,0,0,0,0,1
11669,0.69,0.43,5,113,8,0,0,0,0,0,1
11672,0.5,0.68,3,245,4,0,0,0,0,0,1
11676,0.92,0.68,4,138,7,0,0,0,0,0,1
11682,0.58,0.67,5,133,10,0,0,0,0,0,1
11699,0.5,0.83,5,258,2,0,0,0,0,1,0
11706,0.42,0.44,3,183,2,0,0,0,0,0,1
11710,0.76,0.98,2,235,3,0,0,0,1,0,0
11721,0.98,0.74,4,151,3,0,0,0,0,0,1
11727,0.88,0.88,4,222,3,1,1,0,0,0,1
11733,0.74,0.74,5,160,3,1,0,0,1,0,0
11740,0.92,0.63,5,224,8,1,0,0,0,1,0
11761,0.88,0.83,4,273,10,0,0,0,0,0,1
11763,0.59,0.92,3,138,10,0,0,0,0,1,0
11767,0.91,0.65,5,214,3,1,0,0,0,1,0
11776,0.76,0.56,3,179,3,1,0,0,0,1,0
11782,0.84,0.78,4,263,3,0,0,0,0,1,0
11815,0.88,0.81,4,179,3,0,0,0,1,0,0
11822,0.57,0.99,3,222,3,1,1,0,0,1,0
11834,0.53,1.0,3,164,4,0,0,0,0,0,1
11843,0.62,0.61,3,266,2,0,0,0,1,0,0
11844,0.69,0.75,3,253,3,0,0,0,1,0,0
11847,0.62,0.76,5,198,3,0,0,0,0,1,0
11867,0.56,0.59,3,223,3,0,0,0,0,0,1
11878,0.68,0.66,3,238,2,0,0,0,0,0,1
11879,0.78,0.8,3,256,2,0,0,0,0,0,1
11884,0.61,0.49,3,275,2,0,0,0,0,1,0
11888,0.7,0.54,3,194,2,1,0,0,0,1,0
11893,0.74,0.79,5,121,5,0,1,0,1,0,0
11898,0.89,0.55,4,159,2,0,0,0,0,0,1
11900,0.83,0.57,2,222,2,0,0,0,0,0,1
11904,0.16,0.68,5,149,7,1,0,0,0,0,1
11906,0.69,0.54,3,164,7,0,0,0,0,0,1
11919,0.66,0.49,5,235,8,1,0,0,0,1,0
11921,0.65,0.61,5,167,8,0,0,0,0,1,0
11925,0.42,0.69,3,126,2,0,0,0,0,1,0
11929,0.82,0.76,3,219,8,1,0,0,0,1,0
11932,0.82,0.84,3,194,3,0,0,0,0,1,0
11937,0.82,0.74,3,229,7,0,1,0,1,0,0
11942,0.88,0.74,3,273,10,0,0,0,0,0,1
11953,0.48,0.72,3,143,4,0,0,0,0,0,1
11961,0.9,0.89,4,254,7,0,0,0,0,1,0
11969,0.6,0.85,3,242,2,0,0,0,0,1,0
11970,0.14,0.38,5,115,6,1,0,0,1,0,0
11978,0.61,0.68,3,193,2,0,0,0,0,0,1
11983,0.67,0.49,5,241,8,0,0,0,0,0,1
11989,0.9,0.76,3,255,7,0,0,0,0,1,0
12003,0.72,0.87,5,223,5,0,0,1,0,1,0
12004,0.37,0.52,2,159,3,0,0,1,0,1,0
12011,0.11,0.81,6,305,4,0,0,1,0,1,0
12012,0.84,0.92,4,234,5,0,0,1,0,1,0
12020,0.11,0.83,6,282,4,0,0,1,0,1,0
12038,0.11,0.89,6,306,4,0,0,1,0,1,0
12060,0.85,0.91,5,226,5,0,0,1,0,0,1
12065,0.81,0.7,6,161,4,0,0,1,0,0,1
12074,0.11,0.97,6,277,4,0,0,1,0,0,1
12096,0.1,0.77,6,265,4,0,0,1,0,1,0
12097,0.1,0.84,6,279,4,0,0,1,0,1,0
12100,0.38,0.52,2,154,3,0,0,1,0,0,1
12103,0.09,0.94,7,267,4,0,0,1,0,0,1
12115,0.37,0.48,2,137,3,0,0,1,0,0,1
12118,0.37,0.57,2,133,3,0,0,1,0,1,0
12119,0.4,0.46,2,132,3,0,0,1,0,1,0
12125,0.11,0.92,6,260,4,0,0,1,0,1,0
12129,0.37,0.45,2,151,3,0,0,1,0,1,0
12137,0.42,0.48,2,129,3,0,0,1,0,1,0
12139,0.73,0.87,5,257,5,0,0,1,0,1,0
12145,0.41,0.46,2,151,3,0,0,1,0,1,0
12151,0.45,0.56,2,154,3,0,0,1,0,1,0
12161,0.9,0.98,5,243,6,0,0,1,0,1,0
12167,0.31,0.54,5,132,5,0,0,1,0,1,0
12178,0.37,0.51,2,127,3,0,0,1,0,0,1
12181,0.1,0.84,6,261,4,0,0,1,0,0,1
12182,0.89,0.99,5,257,5,0,0,1,0,0,1
12192,0.74,0.91,4,232,5,0,0,1,0,0,1
12198,0.1,0.89,7,285,4,0,0,1,0,1,0
12212,0.88,1.0,5,219,5,0,0,1,0,1,0
12220,0.1,0.84,6,286,4,0,0,1,0,1,0
12221,0.37,0.5,2,135,3,0,0,1,0,1,0
12222,0.37,0.51,2,153,3,0,0,1,0,1,0
12228,0.85,0.95,5,236,5,0,0,1,0,1,0
12230,0.42,0.47,2,159,3,0,0,1,0,1,0
12234,0.48,0.57,4,270,4,0,0,1,0,1,0
12259,0.11,0.84,6,287,4,0,0,1,0,0,1
12268,0.38,0.56,2,156,3,0,0,1,0,1,0
12272,0.81,0.93,5,270,5,0,0,1,0,0,1
12283,0.1,0.93,6,289,4,1,0,1,0,1,0
12304,0.89,0.87,5,255,5,0,0,1,0,0,1
12308,0.41,0.48,2,145,3,0,0,1,0,0,1
12320,0.41,0.54,2,153,3,1,0,1,0,1,0
12324,0.37,0.45,2,131,3,0,0,1,0,1,0
12339,0.1,0.91,6,246,4,0,0,1,0,0,1
12359,0.09,0.91,6,275,4,0,0,1,0,1,0
12360,0.1,0.87,6,290,4,0,0,1,0,1,0
12365,0.91,0.87,4,235,5,0,0,1,0,1,0
12369,0.1,0.82,6,266,4,0,0,1,0,1,0
12379,0.77,0.93,4,231,5,0,0,1,0,0,1
12381,0.38,0.46,2,145,3,0,0,1,0,0,1
12382,0.45,0.48,2,144,3,0,0,1,0,0,1
12389,0.42,0.57,2,154,3,1,0,1,0,0,1
12392,0.84,1.0,4,261,5,0,0,1,0,1,0
12403,0.92,0.93,5,240,5,0,0,1,0,1,0
12405,0.47,0.5,4,254,4,0,0,1,0,1,0
12412,0.45,0.53,2,138,3,0,0,1,0,0,1
12415,0.42,0.48,2,155,3,0,0,1,0,0,1
12435,0.41,0.47,2,135,3,0,0,1,0,1,0
12437,0.43,0.53,2,160,3,0,0,1,0,1,0
12451,0.85,0.98,5,248,5,0,0,1,0,0,1
12452,0.1,0.87,6,286,4,0,0,1,0,0,1
12455,0.44,0.53,2,127,3,0,0,1,0,0,1
12479,0.11,0.96,7,277,5,0,0,1,0,1,0
12487,0.19,1.0,4,192,4,0,0,1,0,1,0
12520,0.87,0.94,4,274,5,0,0,1,0,1,0
12521,0.74,0.99,4,233,5,0,0,1,0,1,0
12526,0.41,0.45,2,144,3,1,0,1,0,1,0
12530,0.4,0.56,2,137,3,0,0,1,0,0,1
12533,0.43,0.51,2,136,3,0,0,1,0,0,1
12548,0.85,0.82,4,270,5,0,0,1,0,1,0
12549,0.41,0.47,2,138,3,0,0,1,0,1,0
12555,0.1,0.9,7,281,4,0,0,1,0,1,0
12562,0.4,0.57,2,160,3,0,0,1,0,1,0
12594,0.1,0.77,6,255,4,0,0,1,0,1,0
12597,0.11,0.9,6,263,4,0,0,1,0,1,0
12628,0.72,0.85,5,244,6,0,0,1,0,1,0
12648,0.45,0.54,2,129,3,0,0,1,0,0,1
12653,0.37,0.51,2,132,3,0,0,1,0,0,1
12684,0.42,1.0,3,202,3,0,0,1,0,0,1
12685,0.79,0.84,4,240,5,0,0,1,0,0,1
12688,0.09,0.82,6,257,4,0,0,1,0,0,1
12697,0.11,0.8,6,306,4,0,0,1,0,1,0
12700,0.46,0.54,2,143,3,0,0,1,0,0,1
12703,0.44,0.53,2,159,3,0,0,1,0,1,0
12711,0.4,0.55,2,159,3,0,0,1,0,1,0
12717,0.11,0.78,6,243,4,0,0,1,0,1,0
12729,0.09,0.83,6,282,4,0,0,1,0,0,1
12731,0.79,0.94,4,232,5,0,0,1,0,0,1
12740,0.1,0.89,7,291,4,0,0,1,0,0,1
12743,0.11,0.9,6,301,4,0,0,1,0,1,0
12745,0.11,0.78,6,245,4,0,0,1,0,1,0
12760,0.1,0.9,7,290,4,0,0,1,0,1,0
12761,0.09,0.93,6,249,4,0,0,1,0,1,0
12764,0.83,0.99,4,223,5,0,0,1,0,0,1
12766,0.75,0.81,5,227,5,0,0,1,0,0,1
12796,0.79,0.77,3,201,6,1,0,0,0,0,1
12797,0.9,0.93,4,263,3,1,0,0,0,0,1
12818,0.75,0.59,3,117,3,1,0,0,0,0,1
12834,0.95,0.54,4,235,4,0,0,0,0,0,1
12846,0.21,0.71,4,270,2,0,0,0,1,0,0
12853,0.76,0.7,3,136,2,0,0,0,1,0,0
12855,0.22,0.54,6,169,4,0,0,0,0,1,0
12864,0.94,0.99,2,273,4,0,0,0,0,1,0
12867,0.62,0.87,4,221,3,1,0,0,0,1,0
12874,0.54,0.76,4,244,2,0,0,0,0,0,1
12875,0.37,0.72,3,169,2,1,0,0,0,0,1
12891,0.92,0.76,5,132,3,1,0,0,0,1,0
12897,0.62,0.95,4,140,2,0,0,0,0,1,0
12900,0.89,0.49,4,275,3,0,0,0,0,0,1
12917,0.93,0.59,3,273,2,1,0,0,0,0,1
12938,0.97,0.93,3,153,2,0,0,0,0,1,0
12941,0.74,0.83,4,210,3,0,0,0,0,1,0
12945,0.67,0.49,3,185,3,0,0,0,0,1,0
12949,0.68,0.84,3,270,3,0,0,0,1,0,0
12951,0.97,0.83,3,238,2,0,0,0,0,0,1
12975,0.94,0.52,4,217,6,1,0,0,0,1,0
12983,0.92,0.83,4,268,4,0,0,0,0,1,0
12990,0.79,0.61,4,227,2,0,1,0,1,0,0
12991,0.87,0.94,4,189,3,0,1,0,0,0,1
12997,0.94,0.88,4,262,2,0,0,0,0,0,1
12999,0.6,0.73,5,241,3,0,0,0,1,0,0
13026,0.83,0.73,4,247,2,0,0,0,0,0,1
13033,0.68,0.66,4,229,3,0,0,0,0,0,1
13044,0.96,0.81,3,247,3,0,0,0,0,1,0
13048,0.86,0.66,4,251,3,0,0,0,0,1,0
13061,0.97,0.89,4,248,2,0,0,0,0,1,0
13066,0.77,0.83,3,175,3,0,1,0,0,0,1
13072,0.12,0.61,6,257,3,0,0,0,0,0,1
13086,0.66,0.91,3,191,4,0,0,0,0,1,0
13091,0.65,0.67,3,240,2,1,0,0,0,1,0
13095,0.67,0.87,5,254,2,0,0,0,0,1,0
13102,0.8,0.55,4,178,2,1,0,0,0,1,0
13104,0.59,0.97,5,179,6,0,0,0,0,0,1
13113,0.76,0.92,3,176,2,0,0,0,0,0,1
13125,0.93,0.64,4,253,3,0,0,0,0,1,0
13129,0.64,0.9,5,266,3,0,0,0,0,1,0
13134,0.56,0.81,4,188,3,1,0,0,0,1,0
13136,0.99,0.75,4,163,2,0,0,0,0,1,0
13154,0.91,0.74,3,150,2,0,0,0,0,0,1
13155,0.62,0.51,4,193,3,0,0,0,1,0,0
13157,0.88,0.51,3,208,3,0,0,0,0,0,1
13158,0.94,0.73,3,196,3,0,0,0,0,0,1
13159,0.76,0.79,5,187,4,0,0,0,0,0,1
13177,0.87,0.87,4,144,3,0,0,0,0,1,0
13181,0.48,0.61,3,251,3,0,0,0,0,0,1
13190,0.97,0.63,5,258,2,0,0,0,0,0,1
13202,0.73,0.68,3,121,5,0,0,0,0,1,0
13208,0.51,0.58,4,140,2,1,0,0,0,1,0
13212,0.7,0.59,3,138,3,0,0,0,0,1,0
13213,0.13,0.5,3,137,5,0,0,0,0,1,0
13217,0.8,0.81,5,248,2,1,0,0,0,1,0
13220,0.81,0.55,4,217,8,0,0,0,0,0,1
13225,0.52,0.89,3,188,6,0,0,0,0,0,1
13245,0.83,0.52,2,149,2,1,0,0,0,1,0
13251,0.62,0.81,3,245,2,1,0,0,0,1,0
13254,0.61,0.83,4,153,2,0,0,0,0,1,0
13265,0.59,0.54,4,178,2,0,0,0,0,0,1
13270,0.68,0.97,3,174,2,0,0,0,0,1,0
13271,0.7,0.76,4,173,2,0,0,0,0,0,1
13275,0.59,0.53,5,169,3,0,0,0,0,1,0
13281,0.86,0.91,4,253,3,0,0,0,0,1,0
13289,0.69,0.88,3,164,10,0,0,0,0,0,1
13291,0.48,0.74,2,271,8,1,0,0,0,0,1
13310,0.61,0.9,2,142,3,0,0,0,1,0,0
13316,0.37,0.49,3,177,3,0,0,0,1,0,0
13320,0.84,0.63,3,121,3,1,0,0,0,1,0
13323,0.85,0.94,5,235,4,0,0,0,0,1,0
13328,0.45,0.55,4,206,2,0,0,0,0,1,0
13330,0.19,0.36,3,167,5,0,0,0,0,1,0
13334,0.99,0.86,3,167,2,0,0,0,0,1,0
13347,0.88,0.91,4,233,4,0,0,0,1,0,0
13358,0.57,0.59,4,250,2,0,0,0,0,1,0
13387,0.65,1.0,4,229,4,0,0,0,0,1,0
13390,0.65,0.9,6,217,4,1,1,0,0,0,1
13396,0.57,0.46,2,100,6,1,1,0,0,0,1
13405,0.61,0.89,3,242,10,0,0,0,1,0,0
13409,0.56,0.87,3,146,10,0,0,0,0,1,0
13413,0.17,0.57,4,116,3,0,0,0,0,0,1
13417,1.0,0.72,5,194,7,1,0,0,0,0,1
13423,0.97,0.55,5,212,6,0,0,0,1,0,0
13424,0.93,0.95,5,176,6,0,1,0,0,0,1
13428,0.55,0.4,3,139,8,0,1,0,0,0,1
13440,0.63,0.61,5,186,10,0,0,0,0,1,0
13445,0.99,0.94,4,167,4,0,0,0,0,1,0
13446,0.65,0.62,4,258,2,0,0,0,1,0,0
13451,0.78,0.89,4,272,2,0,0,0,0,1,0
13453,0.6,0.61,5,191,2,1,0,0,1,0,0
13484,0.51,0.55,2,102,7,0,1,0,0,0,1
13496,0.64,0.67,3,143,6,0,0,0,0,0,1
13497,0.76,0.82,4,170,6,0,0,0,0,0,1
13499,0.69,0.76,3,174,6,0,0,0,0,0,1
13501,0.18,0.61,5,174,6,0,0,0,0,0,1
13507,0.69,0.73,4,257,10,1,0,0,0,0,1
13508,0.14,0.58,4,275,10,0,0,0,0,0,1
13510,0.77,0.75,6,246,6,0,0,0,0,1,0
13515,0.57,0.9,5,145,3,0,0,0,0,1,0
13523,0.8,0.96,3,161,3,0,0,0,0,1,0
13541,0.94,0.61,3,140,2,0,0,0,0,0,1
13565,0.62,0.97,2,271,3,0,0,0,0,1,0
13568,0.8,0.95,4,272,2,0,0,0,0,1,0
13572,0.87,0.48,5,242,3,0,0,0,0,0,1
13587,0.95,0.52,3,183,2,1,0,0,0,1,0
13589,0.68,0.53,3,138,2,1,0,0,0,1,0
13594,0.86,0.89,4,153,4,0,0,0,0,1,0
13600,0.16,0.42,3,182,3,1,0,0,0,1,0
13605,0.14,0.79,5,271,4,0,0,0,1,0,0
13608,0.55,0.69,4,220,3,1,0,0,1,0,0
13610,0.51,0.97,4,258,2,0,0,0,0,0,1
13621,0.17,0.78,3,239,6,0,0,0,0,1,0
13624,0.16,0.72,3,203,3,0,0,0,0,0,1
13625,0.89,0.99,2,258,3,0,0,0,0,0,1
13631,0.78,0.43,4,275,3,0,0,0,0,1,0
13651,0.69,0.48,5,232,4,0,0,0,0,0,1
13653,0.59,0.81,4,189,3,0,0,0,0,0,1
13654,0.58,0.8,4,113,3,0,0,0,0,0,1
13657,0.31,0.7,3,132,3,0,0,0,0,1,0
13665,0.2,0.59,6,113,3,0,0,0,1,0,0
13673,0.81,0.61,2,176,5,0,1,0,0,1,0
13677,0.68,0.4,3,213,5,1,1,0,0,1,0
13681,0.48,0.9,4,208,3,0,0,0,0,1,0
13684,0.28,0.59,6,281,3,0,0,0,0,0,1
13702,0.61,0.88,5,146,7,1,0,0,0,1,0
13704,0.51,0.64,3,203,3,0,0,0,0,1,0
13707,0.31,0.86,3,266,7,0,0,0,0,1,0
13711,0.49,0.36,2,192,3,0,0,0,0,1,0
13729,0.63,0.93,4,233,3,0,0,0,0,0,1
13745,0.64,0.79,4,139,3,0,0,0,0,1,0
13747,0.56,0.98,5,171,3,1,0,0,0,1,0
13749,0.17,0.66,6,224,3,0,0,0,0,0,1
13754,0.96,0.48,4,198,7,0,0,0,0,0,1
13762,0.95,0.48,4,225,3,0,0,0,0,0,1
13770,0.74,0.78,4,194,8,0,0,0,0,0,1
13780,0.59,0.47,3,159,4,0,0,0,0,1,0
13789,0.76,0.56,5,222,10,0,0,0,1,0,0
13794,0.6,0.98,4,146,10,0,0,0,0,1,0
13804,0.65,0.85,4,172,3,0,0,0,0,0,1
13819,0.15,0.75,3,259,8,1,0,0,1,0,0
13823,0.58,0.99,3,207,10,0,0,0,0,1,0
13826,0.87,0.89,4,225,8,0,0,0,0,1,0
13851,0.51,0.52,3,188,3,0,0,0,1,0,0
13859,0.17,0.66,6,174,3,0,0,0,0,0,1
13882,0.71,0.93,5,140,8,0,0,0,0,0,1
13889,0.27,0.42,6,173,7,0,0,0,0,0,1
13898,0.71,0.78,4,227,2,0,0,0,0,1,0
13903,0.66,0.89,4,173,4,0,0,0,0,1,0
13911,0.7,0.88,3,159,2,0,0,0,1,0,0
13920,0.77,0.86,5,238,3,0,0,0,1,0,0
13923,0.75,0.66,5,234,2,0,0,0,1,0,0
13925,0.51,0.75,3,133,3,0,0,0,0,0,1
13944,0.74,0.74,5,160,3,1,0,0,1,0,0
13946,0.89,0.77,5,232,3,0,0,0,0,1,0
13953,0.92,0.61,4,143,8,0,0,0,0,1,0
13954,0.79,0.86,5,238,8,0,0,0,0,1,0
13957,0.67,0.49,3,247,10,0,0,0,0,0,1
13959,0.99,0.6,4,209,8,1,0,0,0,0,1
13979,0.8,0.84,4,242,2,1,0,0,0,1,0
13989,0.48,0.8,4,196,5,0,0,0,0,1,0
13990,0.79,0.61,4,173,2,0,0,0,0,1,0
14010,0.72,0.71,4,256,3,0,1,0,0,0,1
14011,0.67,0.91,2,245,2,1,1,0,0,0,1
14012,0.9,0.56,3,151,3,0,0,0,0,0,1
14013,0.9,0.73,4,245,2,0,0,0,0,1,0
14019,0.69,0.9,5,103,5,0,0,0,0,1,0
14027,0.8,0.6,5,217,3,0,0,0,1,0,0
14039,0.42,0.96,6,173,3,0,0,0,0,0,1
14056,0.63,0.7,5,160,3,0,0,0,1,0,0
14063,0.53,0.51,4,240,2,0,0,0,0,1,0
14064,0.71,0.63,3,204,3,0,0,0,0,1,0
14070,0.51,0.56,4,168,2,0,0,0,0,1,0
14075,0.77,0.55,3,217,3,0,0,0,0,0,1
14080,0.53,0.77,2,167,2,0,0,0,0,0,1
14102,0.49,0.4,2,148,2,1,1,0,1,0,0
14108,0.73,0.97,3,174,3,0,0,0,0,1,0
14128,0.92,0.85,3,151,6,1,0,0,0,1,0
14138,0.58,0.76,4,197,5,0,0,0,0,1,0
14145,0.88,0.51,5,195,4,0,0,0,0,1,0
14151,0.53,0.74,3,172,10,0,1,0,1,0,0
14163,0.52,0.62,5,239,2,0,0,0,0,0,1
14171,0.82,0.67,3,198,3,1,0,0,0,1,0
14174,0.9,0.48,4,136,7,0,0,0,0,1,0
14179,0.8,0.8,4,146,3,1,0,0,0,1,0
14192,0.49,0.89,4,201,8,0,0,0,0,0,1
14211,0.38,0.53,2,157,3,0,0,1,0,1,0
14212,0.8,0.86,5,262,6,0,0,1,0,0,1
14244,0.45,0.55,2,140,3,0,0,1,0,1,0
14246,0.1,0.94,6,255,4,0,0,1,0,1,0
14248,0.45,0.5,2,126,3,0,0,1,0,1,0
14250,0.41,0.54,2,152,3,0,0,1,0,1,0
14258,0.57,0.7,3,273,6,0,0,1,0,1,0
14260,0.43,0.47,2,147,3,0,0,1,0,1,0
14270,0.85,1.0,4,225,5,0,0,1,0,1,0
14271,0.85,0.91,5,226,5,0,0,1,0,0,1
14278,0.9,0.98,4,264,6,0,0,1,0,0,1
14279,0.76,0.86,5,223,5,1,0,1,0,0,1
14280,0.43,0.5,2,135,3,0,0,1,0,0,1
14295,0.11,0.77,6,291,4,0,0,1,0,1,0
14299,0.37,0.57,2,130,3,0,0,1,0,1,0
14307,0.1,0.77,6,265,4,0,0,1,0,1,0
14308,0.1,0.84,6,279,4,0,0,1,0,1,0
14313,0.42,0.46,2,150,3,0,0,1,0,0,1
14320,0.4,0.49,2,155,3,0,0,1,0,0,1
14327,0.86,0.68,5,263,2,0,0,1,0,0,1
14332,0.4,0.46,2,135,3,0,0,1,0,1,0
14339,0.09,0.82,6,250,4,0,0,1,0,1,0
14341,0.1,0.83,6,292,4,0,0,1,0,1,0
14342,0.38,0.57,2,140,3,0,0,1,0,1,0
14356,0.41,0.46,2,151,3,0,0,1,0,1,0
14364,0.4,0.52,2,155,3,0,0,1,0,1,0
14371,0.1,0.95,7,301,4,0,0,1,0,1,0
14373,0.45,0.51,2,147,3,0,0,1,0,1,0
14385,0.7,0.53,2,274,4,0,0,1,0,1,0
14404,0.09,0.82,6,249,4,0,0,1,0,0,1
14411,0.9,0.82,5,259,5,0,0,1,0,1,0
14415,0.87,0.9,5,254,6,0,0,1,0,1,0
14419,0.44,0.5,2,128,3,0,0,1,0,1,0
14426,0.36,0.51,2,155,3,0,0,1,0,1,0
14430,0.89,0.87,5,225,5,0,0,1,0,1,0
14438,0.44,0.54,2,149,3,0,0,1,0,1,0
14441,0.42,0.47,2,159,3,0,0,1,0,1,0
14453,0.38,0.53,2,156,3,0,0,1,0,1,0
14454,0.4,0.5,2,128,3,0,0,1,0,1,0
14455,0.89,0.86,5,275,5,0,0,1,0,1,0
14459,0.87,0.91,4,228,5,0,0,1,0,1,0
14463,0.19,0.59,7,192,3,0,0,1,0,1,0
14470,0.11,0.84,6,287,4,0,0,1,0,0,1
14472,0.82,0.97,5,263,5,0,0,1,0,0,1
14504,0.11,0.91,6,308,4,1,0,1,0,1,0
14506,0.38,0.51,2,146,3,0,0,1,0,0,1
14509,0.45,0.48,2,136,3,0,0,1,0,0,1
14521,0.1,0.93,7,305,4,0,0,1,0,0,1
14528,0.37,0.46,2,153,3,0,0,1,0,1,0
14531,0.41,0.54,2,153,3,1,0,1,0,1,0
14535,0.37,0.45,2,131,3,0,0,1,0,1,0
14537,0.37,0.52,2,157,3,0,0,1,0,1,0
14539,0.1,0.85,6,266,4,0,0,1,0,1,0
14542,0.11,0.85,7,302,4,0,0,1,0,1,0
14549,0.39,0.5,2,142,3,0,0,1,0,0,1
14590,0.77,0.93,4,231,5,0,0,1,0,0,1
14602,0.45,0.55,2,148,3,0,0,1,0,1,0
14607,0.46,0.57,2,139,3,0,0,1,0,1,0
14610,0.1,0.87,6,250,4,0,0,1,0,1,0
14614,0.92,0.93,5,240,5,0,0,1,0,1,0
14617,0.73,0.99,5,241,5,0,0,1,0,1,0
14619,0.91,0.92,4,246,5,0,0,1,0,1,0
14638,0.55,0.6,3,180,4,0,0,1,0,0,1
14649,0.77,0.9,4,237,5,0,0,1,0,1,0
14656,0.09,0.94,6,283,5,0,0,1,0,1,0
14666,0.44,0.53,2,127,3,0,0,1,0,0,1
14684,0.42,0.56,2,149,3,0,0,1,0,1,0
14686,0.45,0.57,2,134,3,0,0,1,0,1,0
14697,0.38,0.49,2,135,3,0,0,1,0,1,0
14699,0.1,0.83,7,276,4,0,0,1,0,1,0
14703,0.11,0.83,6,244,4,0,0,1,0,0,1
14704,0.1,0.94,6,309,4,0,0,1,0,0,1
14708,0.59,0.49,7,263,4,0,0,1,0,0,1
14710,0.89,0.95,2,181,5,0,0,1,0,0,1
14732,0.74,0.99,4,233,5,0,0,1,0,1,0
14734,0.74,0.82,4,239,6,0,0,1,0,1,0
14735,0.75,0.99,5,221,5,0,0,1,0,1,0
14738,0.09,0.9,7,289,4,0,0,1,0,1,0
14744,0.43,0.51,2,136,3,0,0,1,0,0,1
14750,0.11,0.94,7,244,4,0,0,1,0,0,1
14771,0.09,0.86,6,279,4,0,0,1,0,1,0
14776,0.79,0.58,3,294,4,0,0,1,0,1,0
14779,0.44,0.51,2,134,3,0,0,1,0,0,1
14780,0.25,0.46,4,214,4,0,0,1,0,0,1
14791,0.44,0.51,2,145,3,0,0,1,0,1,0
14800,0.39,0.54,2,155,3,0,0,1,0,1,0
14822,0.39,0.53,2,127,3,0,0,1,0,0,1
14829,0.45,0.57,2,148,3,0,0,1,1,0,0
14844,0.38,0.56,2,154,3,0,0,1,0,1,0
14850,0.43,0.48,2,153,3,0,0,1,0,1,0
14861,0.39,0.45,2,134,3,0,0,1,0,0,1
14862,0.09,0.88,6,269,4,0,0,1,0,0,1
14867,0.79,0.86,5,235,5,0,0,1,0,0,1
14869,0.38,0.53,2,146,3,0,0,1,0,1,0
14879,0.41,0.49,2,147,3,0,0,1,0,1,0
14884,0.78,0.86,5,274,5,0,0,1,0,1,0
14895,0.43,0.57,2,129,3,0,0,1,0,0,1
14899,0.1,0.81,7,244,5,0,0,1,0,0,1
14914,0.4,0.49,2,144,3,0,0,1,0,1,0
14919,0.37,0.54,2,157,3,0,0,1,0,1,0
14925,0.11,0.95,6,279,4,0,0,1,0,1,0
14928,0.44,0.52,2,141,3,0,0,1,0,1,0
14935,0.4,0.49,2,143,3,0,0,1,0,0,1
14946,0.1,0.84,5,303,5,0,0,1,0,0,1
14948,0.37,0.57,2,158,3,0,0,1,0,1,0
14957,0.82,0.94,5,236,5,0,0,1,0,1,0
14960,0.82,0.86,5,257,5,0,0,1,0,1,0
14964,0.1,0.97,6,280,4,0,0,1,0,1,0
14969,0.43,0.46,2,157,3,0,0,1,0,0,1
14971,0.39,0.45,2,140,3,0,0,1,0,0,1
14973,0.36,0.52,2,143,3,0,0,1,0,0,1
14974,0.36,0.54,2,153,3,0,0,1,0,0,1
14976,0.4,0.47,2,136,3,0,0,1,0,0,1
14981,0.73,0.93,5,162,4,0,0,1,0,1,0
14984,0.4,0.56,2,148,3,0,0,1,0,0,1
14986,0.85,0.85,4,247,6,0,0,1,0,1,0
14996,0.37,0.53,2,143,3,0,0,1,0,1,0
